species,pu,amount
1000101,34934,1214090
1000013,34934,1626077
1000023,34934,1626077
2633,34952,159577
2634,34952,210702
2672,34952,370279
2634,34953,17605
2657,34953,22487
2673,34953,22487
2633,34953,125802
2672,34953,143407
1000023,34987,296644
1000729,34987,296644
1000302,34987,296644
1000797,34988,94
1000318,34988,4110
1000316,34988,768207
1000915,34988,893661
1000729,34988,1106245
1000302,34988,1227684
1000729,34989,807801
1000915,34989,1192199
1000318,34989,2000000
1000316,34990,124483
1000318,34990,1875517
1000915,34990,2000000
1000333,34991,12693
1000316,34991,384610
1000318,34991,1602697
1000915,34991,2000000
1000782,34992,369183
1000915,34992,1630817
1000318,34992,2000000
1000318,34993,69619
1000052,34993,533271
1000003,34993,533271
1000004,34993,533271
1000055,34993,533271
1000056,34993,533271
1000915,34993,785519
1000782,34993,1214481
1000316,34993,1930381
1000920,34994,224854
1000915,34994,1775146
1000333,34994,2000000
1000926,34995,175261
1000920,34995,456739
1000915,34995,1368000
1000333,34995,2000000
1000335,34996,26434
1000333,34996,46609
1000316,34996,52407
1000318,34996,1874551
1000915,34996,2000000
1000797,34997,799688
1000915,34997,1200312
1000323,34997,2000000
1000500,34998,152588
1000323,34998,157550
1000321,34998,1842450
1000797,34998,2000000
1000323,34999,337920
1000500,34999,1221836
1000321,34999,1662080
1000797,34999,2000000
1000782,35000,2933
1000915,35000,311095
1000500,35000,547764
1000797,35000,1685972
1000323,35000,2000000
1000782,35001,474253
1000500,35001,582995
1000797,35001,1525747
1000323,35001,2000000
1000321,35002,525267
1000323,35002,1474733
1000500,35002,2000000
1000797,35002,2000000
1000321,35003,8972
1000337,35003,85009
1000336,35003,269328
1000500,35003,344092
1000309,35003,1636691
1000797,35003,2000000
1000797,35004,2000000
1000309,35004,2000000
1000321,35005,138714
1000500,35005,511403
1000343,35005,545507
1000323,35005,1315780
1000915,35005,2000000
1000500,35006,7481
1000323,35006,207569
1000309,35006,295585
1000321,35006,1496846
1000915,35006,2000000
1000797,35007,8351
1000879,35007,58253
1000012,35007,669040
1000861,35007,1933396
1000309,35007,2000000
1000706,35008,2069
1000797,35008,8351
1000001,35008,16454
1000003,35008,130255
1000004,35008,200797
1000077,35008,225933
1000101,35008,421846
1000915,35008,593395
1000729,35008,1396185
1000309,35008,2000000
1000820,35009,2118
1000739,35009,73598
1000830,35009,155207
1000729,35009,268420
1000328,35009,349201
1000500,35009,644244
1000915,35009,737518
1000947,35009,763139
1000001,35009,1210009
1000309,35009,1650799
1000915,35010,2000000
1000328,35010,2000000
1000057,35011,136041
1000915,35011,2000000
1000326,35011,2000000
1000500,35012,1195822
1000057,35012,2000000
1000915,35012,2000000
1000326,35012,2000000
1000706,35013,25053
1000797,35013,65866
1000028,35013,120081
1000318,35013,211382
1000013,35013,283717
1000326,35013,502759
1000316,35013,1285859
1000915,35013,1909081
1000057,35013,2000000
1000316,35014,133189
1000318,35014,1866811
1000057,35014,2000000
1000013,35014,2000000
1000915,35014,2000000
1000706,35015,10914
1000797,35015,11317
1000057,35015,807714
1000915,35015,1977769
1000013,35015,2000000
1000318,35015,2000000
1000326,35016,592
1000328,35016,37279
1000316,35016,296513
1000500,35016,1494554
1000318,35016,1665615
1000013,35016,2000000
1000915,35016,2000000
1000500,35017,23800
1000052,35017,33596
1000729,35017,103594
1000915,35017,1896406
1000013,35017,2000000
1000328,35017,2000000
1000820,35018,11409
1000915,35018,11759
1000324,35018,45239
1000302,35018,253784
1000328,35018,323237
1000023,35018,894645
1000101,35018,1149577
1000052,35018,1332651
1000327,35018,1377739
1000729,35018,1976833
1000500,35018,1999812
1000013,35018,2000000
2657,35036,15105
2673,35036,15105
2633,35037,116918
2635,35037,122067
2634,35037,380790
2672,35037,619775
1000820,35072,31438
1000023,35072,686959
1000729,35072,1823583
1000302,35072,1855021
1000729,35073,10736
1000706,35073,16665
1000060,35073,126291
1000316,35073,670579
1000318,35073,1329421
1000915,35073,1972599
1000915,35074,2000000
1000318,35074,2000000
1000333,35075,430390
1000316,35075,1569610
1000915,35075,2000000
1000316,35076,1657
1000335,35076,165760
1000333,35076,304745
1000318,35076,1527838
1000915,35076,2000000
1000920,35077,8668
1000316,35077,340038
1000915,35077,373902
1000052,35077,775725
1000003,35077,775725
1000004,35077,775725
1000055,35077,775725
1000056,35077,775725
1000782,35077,1617430
1000318,35077,1659962
1000316,35078,389924
1000920,35078,534259
1000915,35078,1465741
1000052,35078,1473630
1000003,35078,1473630
1000004,35078,1473630
1000055,35078,1473630
1000056,35078,1473630
1000333,35078,1610076
1000915,35079,8219
1000926,35079,475140
1000920,35079,1516642
1000333,35079,2000000
1000316,35080,39144
1000333,35080,1960856
1000915,35080,2000000
1000323,35081,138395
1000318,35081,1861605
1000915,35081,2000000
1000797,35082,2000000
1000323,35082,2000000
1000500,35083,460748
1000323,35083,657261
1000321,35083,1342739
1000797,35083,2000000
1000915,35084,689431
1000500,35084,1250632
1000797,35084,1310569
1000323,35084,2000000
1000915,35085,7408
1000500,35085,432461
1000782,35085,826739
1000797,35085,1165852
1000323,35085,2000000
1000321,35086,237883
1000500,35086,1152488
1000323,35086,1762117
1000797,35086,2000000
1000321,35087,718033
1000309,35087,1281967
1000500,35087,1862107
1000797,35087,2000000
1000500,35088,302868
1000797,35088,2000000
1000309,35088,2000000
1000915,35089,179551
1000797,35089,313163
1000343,35089,980750
1000309,35089,1019250
1000861,35089,1507286
1000343,35090,27348
1000500,35090,84467
1000321,35090,626828
1000323,35090,1345824
1000915,35090,2000000
1000830,35091,8351
1000012,35091,17437
1000915,35091,231473
1000879,35091,654522
1000500,35091,1007814
1000861,35091,1105654
1000309,35091,2000000
1000706,35092,12671
1000003,35092,57287
1000729,35092,63733
1000077,35092,343127
1000861,35092,589155
1000915,35092,1334441
1000012,35092,1632438
1000309,35092,2000000
1000706,35093,93
1000820,35093,22936
1000004,35093,46103
1000500,35093,151876
1000915,35093,198751
1000729,35093,1778221
1000001,35093,1954187
1000309,35093,2000000
1000830,35094,6993
1000302,35094,115561
1000001,35094,257357
1000947,35094,273550
1000309,35094,390379
1000328,35094,1494059
1000915,35094,1719457
1000326,35095,520383
1000001,35095,530332
1000328,35095,1479617
1000915,35095,2000000
1000706,35096,16476
1000797,35096,25016
1000001,35096,56480
1000057,35096,1733136
1000915,35096,1958508
1000326,35096,2000000
1000706,35097,8351
1000328,35097,22056
1000797,35097,116118
1000093,35097,141848
1000500,35097,583373
1000028,35097,1174570
1000915,35097,1875531
1000326,35097,1977944
1000057,35097,2000000
1000328,35098,37036
1000318,35098,140076
1000326,35098,308998
1000316,35098,1513890
1000013,35098,1999958
1000057,35098,2000000
1000915,35098,2000000
1000706,35099,5798
1000328,35099,101074
1000318,35099,1898926
1000915,35099,1994202
1000057,35099,2000000
1000013,35099,2000000
1000500,35100,867
1000013,35100,2000000
1000915,35100,2000000
1000318,35100,2000000
1000797,35101,8351
1000052,35101,34173
1000729,35101,55075
1000318,35101,98056
1000327,35101,236970
1000500,35101,1027320
1000328,35101,1664974
1000915,35101,1936574
1000013,35101,2000000
1000797,35102,14182
1000706,35102,40585
1000915,35102,743377
1000328,35102,753461
1000729,35102,1201856
1000327,35102,1246539
1000052,35102,1326326
1000500,35102,1828211
1000013,35102,2000000
1000101,35103,124303
1000500,35103,190748
1000729,35103,226087
1000302,35103,226087
1000013,35103,527485
1000023,35103,527485
2657,35120,93919
2673,35120,93919
2635,35121,121404
2633,35121,159383
2634,35121,188973
2672,35121,469760
2633,35122,86952
2672,35122,86952
1000797,35157,9288
1000706,35157,9901
1000820,35157,40652
1000318,35157,146010
1000316,35157,434964
1000060,35157,491603
1000915,35157,905258
1000729,35157,1034900
1000302,35157,1419026
1000729,35158,221796
1000060,35158,416408
1000915,35158,1778204
1000318,35158,2000000
1000318,35159,561386
1000316,35159,1438614
1000915,35159,2000000
1000335,35160,1475
1000318,35160,3801
1000316,35160,8242
1000333,35160,1986482
1000915,35160,2000000
1000052,35161,25588
1000003,35161,25588
1000004,35161,25588
1000055,35161,25588
1000056,35161,25588
1000316,35161,598508
1000333,35161,619446
1000318,35161,782046
1000915,35161,2000000
1000915,35162,303444
1000782,35162,356335
1000333,35162,844489
1000316,35162,1155511
1000920,35162,1340221
1000052,35162,2000000
1000003,35162,2000000
1000004,35162,2000000
1000055,35162,2000000
1000056,35162,2000000
1000915,35163,5567
1000052,35163,993104
1000003,35163,993104
1000004,35163,993104
1000055,35163,993104
1000056,35163,993104
1000920,35163,1994433
1000333,35163,2000000
1000915,35164,304491
1000926,35164,1695509
1000333,35164,2000000
1000333,35165,341246
1000318,35165,712904
1000316,35165,945850
1000915,35165,2000000
1000915,35166,341879
1000782,35166,634785
1000318,35166,912771
1000797,35166,1023336
1000323,35166,1087229
1000782,35167,7
1000321,35167,67953
1000500,35167,199390
1000323,35167,1932047
1000797,35167,1999993
1000915,35168,50364
1000782,35168,523534
1000500,35168,916970
1000797,35168,1426102
1000323,35168,2000000
1000797,35169,5262
1000321,35169,123562
1000500,35169,886516
1000323,35169,1876438
1000915,35169,1994738
1000321,35170,32553
1000500,35170,149228
1000323,35170,1967447
1000797,35170,2000000
1000323,35171,4321
1000500,35171,1957238
1000321,35171,1995679
1000797,35171,2000000
1000500,35172,789403
1000797,35172,2000000
1000309,35172,2000000
1000500,35173,25095
1000797,35173,2000000
1000309,35173,2000000
1000323,35174,146658
1000500,35174,264817
1000341,35174,279612
1000861,35174,882152
1000915,35174,1117848
1000343,35174,1573729
1000321,35175,20871
1000343,35175,31640
1000861,35175,364246
1000323,35175,626387
1000309,35175,1321102
1000915,35175,1635754
1000879,35176,29653
1000500,35176,125268
1000947,35176,134426
1000861,35176,714465
1000915,35176,1121457
1000012,35176,1771227
1000309,35176,2000000
1000797,35177,31246
1000706,35177,37160
1000077,35177,216132
1000004,35177,300450
1000012,35177,753946
1000001,35177,1307043
1000915,35177,1931594
1000309,35177,2000000
1000820,35178,8351
1000302,35178,36611
1000830,35178,48037
1000739,35178,61430
1000947,35178,616417
1000500,35178,1193610
1000729,35178,1265765
1000309,35178,1963389
1000001,35178,2000000
1000302,35179,182792
1000797,35179,613924
1000001,35179,1021499
1000915,35179,1386076
1000328,35179,1817208
1000797,35180,565
1000326,35180,876704
1000328,35180,1123296
1000001,35180,1480076
1000915,35180,1999435
1000028,35181,9138
1000797,35181,47962
1000328,35181,50338
1000706,35181,58056
1000500,35181,235143
1000915,35181,1893982
1000326,35181,1949662
1000057,35181,2000000
1000706,35182,16665
1000316,35182,71193
1000093,35182,108704
1000915,35182,321987
1000013,35182,371398
1000326,35182,466091
1000028,35182,1134645
1000328,35182,1462716
1000797,35182,1661349
1000057,35182,2000000
1000318,35183,80020
1000316,35183,456536
1000328,35183,658253
1000326,35183,805191
1000057,35183,2000000
1000013,35183,2000000
1000915,35183,2000000
1000797,35184,8351
1000706,35184,25053
1000500,35184,216923
1000328,35184,456763
1000057,35184,870754
1000318,35184,1543237
1000915,35184,1966595
1000013,35184,2000000
1000327,35185,52120
1000500,35185,597691
1000328,35185,888535
1000318,35185,1059345
1000013,35185,2000000
1000915,35185,2000000
1000820,35186,25054
1000302,35186,138685
1000915,35186,146499
1000328,35186,206384
1000052,35186,825485
1000500,35186,1245613
1000327,35186,1654932
1000729,35186,1828448
1000013,35186,2000000
3635,35187,64843
3672,35187,64843
1000327,35187,320199
1000302,35187,507806
1000023,35187,812622
1000729,35187,827970
1000052,35187,898724
1000500,35187,900132
1000013,35187,1411259
2657,35205,71249
2673,35205,71249
2635,35206,4790
2634,35206,66639
2633,35206,130233
2672,35206,201662
2657,35207,180160
2673,35207,180160
1000820,35242,19304
1000023,35242,647748
1000729,35242,1420867
1000302,35242,1440171
1000729,35243,259035
1000316,35243,294613
1000060,35243,1458820
1000318,35243,1705387
1000915,35243,1740965
1000729,35244,130392
1000318,35244,315652
1000316,35244,1684348
1000915,35244,1869608
1000782,35245,43943
1000333,35245,681299
1000316,35245,1318701
1000915,35245,1956057
1000782,35246,46377
1000915,35246,1953623
1000333,35246,2000000
1000782,35247,87
1000915,35247,64696
1000316,35247,583817
1000333,35247,1416183
1000920,35247,1935218
1000052,35247,1988602
1000003,35247,1988602
1000004,35247,1988602
1000055,35247,1988602
1000056,35247,1988602
1000926,35248,82090
1000920,35248,1917910
1000052,35248,2000000
1000003,35248,2000000
1000004,35248,2000000
1000055,35248,2000000
1000056,35248,2000000
1000333,35248,2000000
1000335,35249,7038
1000920,35249,274751
1000926,35249,1725249
1000333,35249,1992962
1000926,35250,42302
1000915,35250,1957698
1000333,35250,2000000
1000316,35251,486301
1000782,35251,521133
1000915,35251,1478867
1000318,35251,1513699
1000318,35252,140549
1000797,35252,684841
1000782,35252,1315159
1000323,35252,1859451
1000797,35253,992827
1000782,35253,1007173
1000500,35253,1175368
1000323,35253,2000000
1000706,35254,8351
1000797,35254,25308
1000321,35254,252777
1000500,35254,1744761
1000323,35254,1747223
1000915,35254,1966340
1000323,35255,734257
1000915,35255,788484
1000500,35255,852493
1000797,35255,1211516
1000321,35255,1265743
1000323,35256,83358
1000500,35256,988792
1000321,35256,1916642
1000797,35256,2000000
1000321,35257,424153
1000337,35257,751837
1000309,35257,824010
1000500,35257,2000000
1000797,35257,2000000
1000500,35258,1694776
1000797,35258,2000000
1000309,35258,2000000
1000341,35259,138371
1000343,35259,147765
1000861,35259,620093
1000797,35259,1379907
1000309,35259,1713863
1000323,35260,78344
1000861,35260,210271
1000309,35260,518134
1000343,35260,632584
1000341,35260,770938
1000915,35260,1789729
1000830,35261,74
1000797,35261,8277
1000879,35261,111298
1000947,35261,247834
1000861,35261,732806
1000500,35261,860567
1000915,35261,899711
1000309,35261,2000000
1000706,35262,2064
1000739,35262,14914
1000001,35262,271257
1000500,35262,414861
1000915,35262,893564
1000012,35262,1016807
1000947,35262,1089458
1000309,35262,2000000
1000500,35263,1
1000915,35263,223840
1000004,35263,438638
1000042,35263,775909
1000729,35263,1776160
1000001,35263,2000000
1000309,35263,2000000
1000706,35264,13099
1000062,35264,102387
1000915,35264,111734
1000739,35264,156557
1000830,35264,179309
1000797,35264,207767
1000729,35264,276621
1000309,35264,390584
1000500,35264,657279
1000947,35264,1054914
1000302,35264,1609416
1000001,35264,1682854
1000706,35265,8351
1000915,35265,571133
1000797,35265,1420516
1000001,35265,2000000
1000328,35265,2000000
1000706,35266,766
1000797,35266,70111
1000001,35266,401034
1000328,35266,604931
1000326,35266,1395069
1000057,35266,1577853
1000915,35266,1929123
