"new_cost","area_m2","perimeter_m","solution","iteration","scenario","best_solution","per_circle_m","fragmentation_m"
8669.95472559043,11608000000.0129,16939828.8277035,"r00045",6,1,"NO",381929.875882529,44.3532436119602
8338.02903816808,11480000000.0126,16613793.0435875,"r00046",6,1,"NO",379818.29162509,43.7414242808154
8247.7359334273,11530000000.0123,16728997.158243,"r00047",6,1,"NO",380644.523385948,43.9491339831545
8448.18128021079,11516000000.0102,16688912.7544381,"r00048",6,1,"NO",380413.35938041,43.8704696954383
7807.41913568753,11532000000.0115,16788738.7682075,"r00049",6,1,"NO",380677.535356283,44.1022577087313
8152.85730330476,11578000000.0126,16847470.01298,"r00050",6,1,"NO",381436.02212325,44.1685342648006
7794.2412901372,11508000000.0151,16560362.0608479,"r00051",6,1,"NO",380281.202572827,43.5476745860886
9034.82344902507,11520000000.0104,16906258.4975532,"r00052",6,1,"NO",380479.420570349,44.4340944175384
7795.11439842444,11506000000.014,16848824.8880664,"r00053",6,1,"NO",380248.156194074,44.3100764950638
7835.5827561292,11520000000.0121,16758812.9755971,"r00054",6,1,"NO",380479.420570377,44.0465688012086
8208.25650568838,11458000000.0101,16578743.2794213,"r00055",6,1,"NO",379454.179710086,43.6910282345234
7899.67767596163,11508000000.0093,16719851.9849177,"r00056",6,1,"NO",380281.202572731,43.9670745537835
8419.70948602482,11486000000.0117,16771457.1778227,"r00057",6,1,"NO",379917.53431064,44.1449937504318
8128.07842113635,11522000000.0117,16618480.6117855,"r00058",6,1,"NO",380512.44686448,43.6739474588178
8580.92883888416,11486000000.0118,16813592.0052974,"r00059",6,1,"NO",379917.534310642,44.2558989434526
8175.41864833486,11496000000.01,16618550.8748835,"r00060",6,1,"NO",380082.881201981,43.7234921560494
7580.4051998507,11470000000.0117,16499695.7301598,"r00061",6,1,"NO",379652.829499329,43.4599572243909
8140.3463715742,11498000000.0132,16856562.2152235,"r00062",6,1,"NO",380115.941949384,44.3458438727311
8371.45469889366,11506000000.012,16877337.311064,"r00063",6,1,"NO",380248.156194041,44.385060219599
7703.95246830609,11514000000.0105,16730396.6556633,"r00064",6,1,"NO",380380.324483094,43.9833387239431
7981.51303055451,11506000000.0136,16579437.0753738,"r00065",6,1,"NO",380248.156194068,43.6016238482748
8246.46717484544,11552000000.0133,16753038.2954586,"r00066",6,1,"NO",381007.497744132,43.9703638239404
7925.48908413178,11458000000.0105,16521175.7158949,"r00067",6,1,"NO",379454.179710093,43.5393167325689
8494.90806243767,11488000000.0133,16689336.8571865,"r00068",6,1,"NO",379950.609445393,43.9250166792669
8611.11107200484,11556000000.0135,16805888.6918532,"r00069",6,1,"NO",381073.455936915,44.1014414151044
8578.03502287191,11528000000.0118,16970446.8046542,"r00070",6,1,"NO",380611.50855233,44.5873191517563
8376.07321601502,11530000000.0131,16566940.6172308,"r00071",6,1,"NO",380644.523385962,43.523391509386
8161.57375133813,11452000000.0144,16599756.4395839,"r00072",6,1,"NO",379354.815806815,43.7578640046506
8238.0603544835,11516000000.0114,16781532.9607994,"r00073",6,1,"NO",380413.359380429,44.1139422341295
7757.12472588659,11464000000.0113,16758081.1725336,"r00074",6,1,"NO",379553.517600819,44.1520902729672
8163.91417044021,11500000000.0111,16630464.7067569,"r00075",6,1,"NO",380148.999821478,43.7472273097306
8756.31528345088,11514000000.0133,16737430.4334439,"r00076",6,1,"NO",380380.324483139,44.0018301582416
8486.8134863237,11474000000.0113,16790338.463937,"r00077",6,1,"NO",379719.023001613,44.2177964412009
8014.10369685846,11452000000.0141,16610102.8514149,"r00078",6,1,"NO",379354.815806809,43.7851377109545
8161.37718992139,11476000000.0112,16526864.4275654,"r00079",6,1,"NO",379752.115426005,43.5201378905436
8286.05439859061,11532000000.0103,16583737.6558597,"r00080",6,1,"NO",380677.535356263,43.5637412655293
7569.28971299336,11478000000.012,16580112.7840548,"r00081",6,1,"NO",379785.20496692,43.6565526176802
8401.06155526859,11522000000.0114,17025651.4337356,"r00082",6,1,"NO",380512.446864475,44.7440065996042
8471.8384398738,11534000000.0132,16769092.9229393,"r00083",6,1,"NO",380710.544464144,44.0468307662506
8837.28813907048,11550000000.0119,16895976.3078177,"r00084",6,1,"NO",380974.51436546,44.3493611008577
8223.55050084203,11508000000.0109,16754950.2948664,"r00085",6,1,"NO",380281.202572756,44.059370227906
7495.45243431648,11476000000.0086,16495662.037225,"r00086",6,1,"NO",379752.115425963,43.4379727384059
8242.11356952083,11468000000.0112,16495775.7097152,"r00087",6,1,"NO",379619.728419917,43.453420554235
7994.25768427282,11490000000.0138,16619224.3873436,"r00088",6,1,"NO",379983.681701149,43.7366791988039
7635.79671355152,11506000000.0125,16786951.8462621,"r00089",6,1,"NO",380248.156194049,44.1473589623281
8394.80545905277,11498000000.0124,16496911.7390973,"r00090",6,1,"NO",380115.941949371,43.3996839345785
8155.14533945389,11522000000.0118,16746428.4069613,"r00091",6,1,"NO",380512.446864481,44.0101987331981
8458.89517171123,11500000000.0125,16645274.5935508,"r00092",6,1,"NO",380148.999821501,43.7861854203658
7798.83872614157,11504000000.0136,16550896.412282,"r00093",6,1,"NO",380215.106943107,43.5303492945076
8295.10850291438,11490000000.0136,16802395.0801496,"r00094",6,1,"NO",379983.681701147,44.2187280383384
7950.32622666383,11510000000.011,16731986.4550235,"r00095",6,1,"NO",380314.246080018,43.9951609162259
7489.48876381729,11492000000.0118,16582910.1666872,"r00096",6,1,"NO",380016.751078638,43.6373136700378
8100.81491681355,11502000000.0123,16844568.0776244,"r00097",6,1,"NO",380182.054819153,44.3065838171585
8569.29181395535,11522000000.0109,16729829.1714985,"r00098",6,1,"NO",380512.446864466,43.9665753626648
8188.0222103932,11486000000.0122,16580842.9570258,"r00099",6,1,"NO",379917.534310648,43.6432684980213
8431.44192696714,11478000000.0149,16663419.4813368,"r00100",6,1,"NO",379785.204966968,43.8759047572326
8700.22318529601,17236000000.001,13543495.3904794,"r00001",6,10,"NO",465396.566284182,29.1009783304018
8532.11126227875,18731999999.9982,14846114.9860325,"r00002",6,10,"NO",485173.427083712,30.5996045069282
9227.35835715661,16548000000.0003,13742487.1890342,"r00003",6,10,"NO",456013.487658446,30.1361419365019
8669.14916902823,1.6812e+10,13579964.9809987,"r00004",6,10,"NO",459636.620351998,29.5450022467726
8306.27712563446,18515999999.9989,14373854.020648,"r00005",6,10,"NO",482368.031999904,29.7985211852739
8748.00283954312,18278000000.0002,14720955.3693185,"r00006",6,10,"NO",479257.886830525,30.7161463041798
8837.88064554188,18107999999.9985,14397853.5871423,"r00007",6,10,"NO",477023.939739712,30.182664616368
8434.4277878403,17505999999.9997,13807272.1841203,"r00008",6,10,"NO",469027.594044282,29.4380807428927
8589.14104426389,18411999999.9972,14133253.8111396,"r00009",6,10,"NO",481011.450748883,29.382364576011
8412.10737132933,16568000000.0001,13525985.4029617,"r00010",6,10,"NO",456288.974596915,29.6434631472534
8468.9180641649,17954000000.002,14584221.154339,"r00011",6,10,"NO",474991.176770927,30.7041938199464
8744.88725311494,18401999999.9986,14995751.7122326,"r00012",6,10,"NO",480880.808564263,31.1839263392617
8742.39124428214,18920000000.0007,14975526.7332591,"r00013",6,10,"NO",487602.022169396,30.7126017784571
8275.90011810878,18105999999.9978,14224068.2466532,"r00014",6,10,"NO",476997.595741907,29.8199998776294
8352.53825054629,17127999999.9963,13890756.1293144,"r00015",6,10,"NO",463936.198073288,29.9410914410263
8113.58352380866,18605999999.9995,14605027.3000836,"r00016",6,10,"NO",483538.924649051,30.2044500568052
7972.61780850002,1.694e+10,13784687.142629,"r00017",6,10,"NO",461383.049328044,29.8768824791136
8230.39824744288,17189999999.9995,13441199.533232,"r00018",6,10,"NO",464775.118590515,28.9197915198085
8167.91856829253,17961999999.9958,14273606.5728025,"r00019",6,10,"NO",475096.989019155,30.0435635306183
8163.87700098027,17739999999.9991,14071907.9101309,"r00020",6,10,"NO",472151.897908629,29.8037728376433
8212.00853894888,17819999999.9973,13682158.7088663,"r00021",6,10,"NO",473215.304431129,28.9131788020131
8077.24131123232,17809999999.9995,14265397.3687992,"r00022",6,10,"NO",473082.509338203,30.1541424322686
8330.290785519,17333999999.9998,14065760.3041629,"r00023",6,10,"NO",466717.76078193,30.1376152486621
8744.95517318365,16155999999.9999,13145523.5645825,"r00024",6,10,"NO",450579.941459432,29.174675468251
9192.09312067892,16239999999.9996,13325006.1185372,"r00025",6,10,"NO",451749.774518138,29.496431144322
8962.05506190586,19191999999.9965,14920102.171107,"r00026",6,10,"NO",491094.476481601,30.3813275970861
8237.68749122152,18173999999.9981,14384137.9434231,"r00027",6,10,"NO",477892.476970856,30.0991093950624
8479.65761219892,18502000000.0029,14509834.5259503,"r00028",6,10,"NO",482185.637599161,30.0918015687813
8217.60582776814,17911999999.9985,13945156.0493964,"r00029",6,10,"NO",474435.275295147,29.3931686271032
8373.45330465396,17832000000.0006,14338834.142012,"r00030",6,10,"NO",473374.609369008,30.2906701335865
8921.92318520199,18832000000.0008,14820017.5962289,"r00031",6,10,"NO",486466.742346917,30.4646059147455
8498.57561199043,16842000000.0046,13952184.6216045,"r00032",6,10,"NO",460046.53448004,30.3277681188789
8707.24788221316,18385999999.9984,14536510.6788765,"r00033",6,10,"NO",480671.707213549,30.2420767869709
9080.75809624841,18073999999.9985,13937162.6335491,"r00034",6,10,"NO",476575.893729329,29.2443718134528
8928.03813902014,18733999999.998,14690415.6639277,"r00035",6,10,"NO",485199.327173256,30.277073444255
9490.34501152735,18900000000.002,14649588.9228437,"r00036",6,10,"NO",487344.236255456,30.0600434621016
8861.53437026186,18954000000.0003,14914244.4915098,"r00037",6,10,"NO",488039.945726339,30.5594749407515
8797.25393188246,17556000000.0025,14276969.0348339,"r00038",6,10,"NO",469696.92622554,30.3961304357745
9083.66093089476,1.7472e+10,13602720.7204573,"r00039",6,10,"NO",468571.902032211,29.0301673264272
9059.66888525459,17624000000.0033,13608948.8965215,"r00040",6,10,"NO",470605.690262567,28.9179437862909
9126.73124461377,18848000000.0004,14527648.067622,"r00041",6,10,"NO",486673.353841616,29.8509214711391
8944.72240585125,17286000000.0021,13524856.1396004,"r00042",6,10,"NO",466071.113071642,29.0188680660013
9019.95999044802,18118000000.0056,14176338.2978535,"r00043",6,10,"NO",477155.637911814,29.7100928323801
8654.65109379979,16907999999.9988,13325830.6395404,"r00044",6,10,"NO",460947.062413429,28.9096768938475
8831.42892901279,16892000000.0028,13404630.8614658,"r00045",6,10,"NO",460728.914241108,29.0943989993451
8079.67159074997,16548000000.0002,13368314.4405246,"r00046",6,10,"NO",456013.487658444,29.3156119332539
9029.38338467729,16990000000.0027,13633563.0678583,"r00047",6,10,"NO",462063.455315389,29.5058241698696
8237.38341021574,1.676e+10,13441082.7346736,"r00048",6,10,"NO",458925.235192684,29.2881752929326
9016.09668980992,18280000000.0004,14385444.3874527,"r00049",6,10,"NO",479284.106590747,30.0144406827498
8684.06523942304,18054000000.0001,14276705.2394636,"r00050",6,10,"NO",476312.140378179,29.9734229493464
8286.67149165739,17265999999.9972,13656080.2844179,"r00051",6,10,"NO",465801.411577392,29.317387077409
8465.90092558449,18833999999.9985,14348044.9611924,"r00052",6,10,"NO",486492.573582395,29.4928345062648
8672.12051748705,18321999999.9989,14317864.8319678,"r00053",6,10,"NO",479834.390593541,29.8391801685099
8549.97014550471,17819999999.9986,13929763.2003188,"r00054",6,10,"NO",473215.304431147,29.4364173556555
8181.32243278749,17096000000.0008,13549546.8161902,"r00055",6,10,"NO",463502.612746783,29.2329459285971
8982.63076108287,17447999999.998,13684652.9959673,"r00056",6,10,"NO",468249.970079352,29.225101698668
8427.53141994562,17678000000.0005,14272586.4881618,"r00057",6,10,"NO",471326.107616211,30.2817651251001
9050.79205107075,17434000000.002,13709180.4853909,"r00058",6,10,"NO",468062.074185426,29.2892358545588
8890.18705255305,17740000000.0006,14262135.0528167,"r00059",6,10,"NO",472151.897908649,30.2066667866622
8281.81214744225,18714000000.0016,14667096.9755468,"r00060",6,10,"NO",484940.264029641,30.2451622673474
8939.4627707825,17595999999.9998,13796620.747718,"r00061",6,10,"NO",470231.706002755,29.340047835135
8353.66325165792,17889999999.9998,14393657.9165758,"r00062",6,10,"NO",474143.828696402,30.3571554567089
8786.23241188176,17244000000.0004,13491983.3758382,"r00063",6,10,"NO",465504.559455666,28.983568692893
8239.83121046618,18561999999.9951,14156401.7938041,"r00064",6,10,"NO",482966.842902982,29.3113326552892
8496.24806643076,1.7584e+10,14209305.5649983,"r00065",6,10,"NO",470071.335951143,30.2279770712826
9023.34441514712,17324000000.001,13735319.7574485,"r00066",6,10,"NO",466583.116414612,29.4380985385744
7919.83751757217,18406000000.001,14311586.040595,"r00067",6,10,"NO",480933.069696717,29.7579578996721
8683.74573115235,18767999999.9956,14402672.2778666,"r00068",6,10,"NO",485639.417356373,29.6571319442499
8032.31119136515,17607999999.9988,13944530.5566692,"r00069",6,10,"NO",470392.021379638,29.64448783755
8360.38023711094,18083999999.9959,14579498.6207389,"r00070",6,10,"NO",476707.715681233,30.5837269696889
8179.99062355127,18379999999.9989,14296023.1606682,"r00071",6,10,"NO",480593.270751794,29.7466153412944
8386.50805323735,17317999999.9999,13466972.9219222,"r00072",6,10,"NO",466502.311140546,28.8679661393251
8993.78922439101,17624000000.0001,13685655.3649335,"r00073",6,10,"NO",470605.690262524,29.0809389858824
8386.86819071533,17833999999.9985,14266754.7911939,"r00074",6,10,"NO",473401.154980068,30.1367131049662
8468.16426315107,1.786e+10,14068140.7775636,"r00075",6,10,"NO",473746.112567117,29.6955276346896
8784.24211371625,18242000000.0018,14474167.5895686,"r00076",6,10,"NO",478785.685612219,30.230994836574
9198.40402660119,19637999999.9969,15224951.5522839,"r00077",6,10,"NO",496767.939912337,30.6480155602848
8597.01146568448,17192000000.002,13894435.80531,"r00078",6,10,"NO",464802.155332877,29.8932258508121
8640.15576217869,17932000000.0029,14373081.7708564,"r00079",6,10,"NO",474700.071473268,30.2782380593465
8143.58040723348,17314000000.0022,13722883.0814819,"r00080",6,10,"NO",466448.433181035,29.4199360643064
8512.84702871643,16760000000.0035,13433547.6363685,"r00081",6,10,"NO",458925.235192731,29.2717562823211
8883.59936012517,17068000000.002,13891255.1398366,"r00082",6,10,"NO",463122.892595375,29.9947494756499
9306.33053041934,17142000000.0018,14149714.9671796,"r00083",6,10,"NO",464125.764283096,30.486812101534
8203.95455108877,17758000000.0013,14096940.30889,"r00084",6,10,"NO",472391.373089948,29.84165484793
8219.92468569918,17572000000.0017,13839675.7762526,"r00085",6,10,"NO",469910.911168852,29.4517012636031
8590.87291829742,16130000000.0025,13594618.969307,"r00086",6,10,"NO",450217.234243254,30.1956876265687
8637.01547442842,17396000000.0018,13902160.9483934,"r00087",6,10,"NO",467551.690412316,29.7339550545387
8990.66090211056,18119999999.9994,14514526.5651207,"r00088",6,10,"NO",477181.973184424,30.4171728622929
8245.96633729633,18821999999.9986,14680955.6332664,"r00089",6,10,"NO",486337.565589428,30.1867605383793
7708.50692143394,17063999999.9993,13579771.5260411,"r00090",6,10,"YES",463068.62144116,29.3256137368544
8391.1272532407,18901999999.9986,14382362.5142647,"r00091",6,10,"NO",487370.02098262,29.5101501837709
8800.53533804573,18084000000.0025,13719984.3836386,"r00092",6,10,"NO",476707.715681321,28.7807055189566
8842.87702986368,18847999999.9976,15203658.543686,"r00093",6,10,"NO",486673.35384158,31.2399650066624
8305.53320248684,17624000000.0008,13668895.5798601,"r00094",6,10,"NO",470605.690262534,29.0453257635595
8514.97946874828,18091999999.9975,14374116.9849639,"r00095",6,10,"NO",476813.147003053,30.1462262005788
8791.8361118931,17946000000.0008,14507843.0816403,"r00096",6,10,"NO",474885.340945896,30.550201976635
8405.97086663766,17085999999.9992,13687340.5480221,"r00097",6,10,"NO",463367.034128379,29.538874239875
8313.8482142384,17899999999.9972,14097583.7475942,"r00098",6,10,"NO",474276.326625096,29.7244094975418
8757.99710883274,16693999999.9988,13285619.0985457,"r00099",6,10,"NO",458020.732102923,29.0065889322238
8644.19268027373,17961999999.9984,14051442.3655576,"r00100",6,10,"NO",475096.989019188,29.5759448919389
11829.7407966701,20411999999.9951,14338320.6510174,"r00001",6,2,"NO",506462.986782092,28.3106979685103
12964.4023991622,20039999999.9936,14159607.1711067,"r00002",6,2,"NO",501826.730168569,28.2161278382886
12569.2791323559,21261999999.9936,14155112.0760574,"r00003",6,2,"NO",516900.543627518,27.3845950648828
12587.8746362537,19793999999.9986,13798960.699869,"r00004",6,2,"NO",498737.145138206,27.6678022368781
12612.1842940229,20049999999.9973,13398100.5729724,"r00005",6,2,"NO",501951.920822968,26.6919998054907
11994.9569884482,18507999999.9988,13068671.5440734,"r00006",6,2,"NO",482263.815074845,27.0985944530075
12177.3366882035,18013999999.9987,12353640.5060335,"r00007",6,2,"YES",475784.195037046,25.9647979796209
12256.430350752,18987999999.9964,13486318.1282168,"r00008",6,2,"NO",488477.476681787,27.6088842822988
13177.6565795777,20449999999.9999,14171666.6290414,"r00009",6,2,"NO",506934.195989621,27.9556335736553
12298.3935598861,19009999999.9992,13373255.6969531,"r00010",6,2,"NO",488760.376236616,27.3615791032923
12789.4158801424,20087999999.9969,14208008.1906677,"r00011",6,2,"NO",502427.360820655,28.2787310138934
12096.5478499134,18703999999.9982,13358199.2403847,"r00012",6,2,"NO",484810.680545459,27.5534343124525
12402.4043708691,20535999999.9942,14484937.6935274,"r00013",6,2,"NO",507999.002889186,28.5137128442103
13006.5427406774,21493999999.9971,14832393.0952661,"r00014",6,2,"NO",519712.968844342,28.5395862417058
11003.839601084,20209999999.992,13126693.5698755,"r00015",6,2,"NO",503950.741755678,26.0475726737584
11304.101020555,20609999999.9966,14543595.9685166,"r00016",6,2,"NO",508913.448792522,28.5777395017238
12514.3816685322,21147999999.9905,14845043.679409,"r00017",6,2,"NO",515512.954010225,28.7966452907303
13743.3949554419,20947999999.9947,14731971.7621609,"r00018",6,2,"NO",513069.519294929,28.7134027809835
11318.730283257,19977999999.9962,13846762.0814022,"r00019",6,2,"NO",501049.849948705,27.6354979106764
13169.4465584669,19641999999.9977,13622859.7292848,"r00020",6,2,"NO",496818.52985493,27.4201925062308
12428.4220754237,20281999999.9922,14175890.1023208,"r00021",6,2,"NO",504847.629290595,28.0795417861832
12543.9229079274,19177999999.9955,13627624.8779857,"r00022",6,2,"NO",490915.324309726,27.7596241208144
12506.47638006,20631999999.9985,14319691.1824612,"r00023",6,2,"NO",509184.994393433,28.1227674423508
13056.3042308031,20221999999.9971,13820100.7247853,"r00024",6,2,"NO",504100.333826049,27.4153770537954
11974.966500786,18751999999.9939,13277163.9610997,"r00025",6,2,"NO",485432.365794028,27.3512128499757
11303.5622072596,20047999999.9982,14177534.9615881,"r00026",6,2,"NO",501926.885190114,28.2462154945498
12404.2883446614,19655999999.9977,14066780.1256343,"r00027",6,2,"NO",496995.554100653,28.3036337238249
12470.659574908,21629999999.9939,15494235.1954934,"r00028",6,2,"NO",521354.578371105,29.7191888942509
13234.6412339186,18875999999.9911,13540674.9505998,"r00029",6,2,"NO",487034.713050858,27.8022789500548
13101.0466984387,20395999999.995,14020592.9611104,"r00030",6,2,"NO",506264.451695364,27.6942078673679
11620.8398506608,20553999999.9949,14192401.9383143,"r00031",6,2,"NO",508221.587112821,27.9256180732908
13659.7558148483,21061999999.9946,14772059.6250758,"r00032",6,2,"NO",514463.699282627,28.7135120430734
12736.5692612251,20613999999.9924,14105656.5057642,"r00033",6,2,"NO",508962.831495881,27.7145120092692
12356.0862495368,19393999999.9971,13842361.3158366,"r00034",6,2,"NO",493672.150009341,28.0395831840518
12772.7401532586,19635999999.9974,13889887.033726,"r00035",6,2,"NO",496742.643008957,27.9619380965357
12387.5721727203,20135999999.995,14029292.2267405,"r00036",6,2,"NO",503027.27430098,27.8897247594297
11690.6684030615,21155999999.9977,14203292.5047542,"r00037",6,2,"NO",515610.45055095,27.546556687471
11751.3924380952,18621999999.9969,13019857.7209236,"r00038",6,2,"NO",483746.786635899,26.9146133485808
11788.0792009776,19933999999.9963,13746759.5859611,"r00039",6,2,"NO",500497.784037642,27.4661747252155
12125.187405723,20331999999.9979,14396652.3234917,"r00040",6,2,"NO",505469.531555686,28.4817410837465
13428.9393279815,19303999999.9935,13686499.655905,"r00041",6,2,"NO",492525.347915727,27.7884168070204
13412.5168923853,22613999999.9961,15568951.4943001,"r00042",6,2,"NO",533081.518224999,29.2055735605691
11728.2993614699,19661999999.9996,13672827.3136463,"r00043",6,2,"NO",497071.402335244,27.5067671352874
12454.2119205547,19245999999.9989,13725614.9401839,"r00044",6,2,"NO",491784.880658142,27.9097944650418
12145.5019662787,18617999999.9977,13308935.5161323,"r00045",6,2,"NO",483694.829513517,27.5151494373383
12337.6342832023,19865999999.9954,13781992.3435426,"r00046",6,2,"NO",499643.391455148,27.5836578232413
11865.3065132701,19407999999.9955,13476486.2967047,"r00047",6,2,"NO",493850.302099155,27.2886059589752
13371.2922048522,19403999999.9978,13262708.5116482,"r00048",6,2,"NO",493799.408060598,26.8584941479328
12374.513501374,18899999999.9977,12774877.3356558,"r00049",6,2,"NO",487344.236255401,26.2132521230044
14286.2357784686,21283999999.996,14772251.2743949,"r00050",6,2,"NO",517167.895519405,28.563743810042
12039.0501165898,20689999999.9929,14506725.2354354,"r00051",6,2,"NO",509900.194166468,28.4501269099328
12287.6857045716,19079999999.9998,13599968.7526681,"r00052",6,2,"NO",489659.423805946,27.7743429238233
11220.8564780637,19217999999.9899,13271950.1488924,"r00053",6,2,"NO",491427.01438426,27.0069608719449
13700.1561028424,18835999999.9977,13144266.124635,"r00054",6,2,"NO",486518.403446407,27.0169967498113
11996.2110767949,20503999999.9943,14119985.2233944,"r00055",6,2,"NO",507603.056606979,27.8169822651936
13093.2057705138,20873999999.9942,14423942.3516934,"r00056",6,2,"NO",512162.493945096,28.1628243423065
12375.6806745888,21034000000.0009,14801419.4067472,"r00057",6,2,"NO",514121.619368844,28.789723771815
11382.2723545283,18409999999.998,13992225.3947122,"r00058",6,2,"NO",480985.325150702,29.0907532164898
13124.3857668801,21429999999.9983,14733866.9265783,"r00059",6,2,"NO",518938.649809104,28.3923098269867
11999.3937688232,19377999999.9976,13368903.0856162,"r00060",6,2,"NO",493468.468866069,27.0917068244224
13729.7742478114,19447999999.9978,13547215.7869733,"r00061",6,2,"NO",494358.954311571,27.4036015102402
12713.6158349889,20207999999.9981,14234032.6104398,"r00062",6,2,"NO",503925.805426698,28.2462863722313
12635.0167228589,19095999999.9984,13717778.1145817,"r00063",6,2,"NO",489864.688716978,28.0031984965284
12018.7802043561,21011999999.9902,14568913.144701,"r00064",6,2,"NO",513852.682535366,28.3523150503322
11824.7172034335,18507999999.9951,12744488.3539072,"r00065",6,2,"NO",482263.815074797,26.4263831445255
11042.3924945777,19519999999.9959,13949087.4958985,"r00066",6,2,"NO",495273.211866177,28.1644295748174
13429.8176067658,19877999999.9963,14016735.8401756,"r00067",6,2,"NO",499794.272748483,28.0450109263846
12306.4798953355,20903999999.9938,14456102.3900645,"r00068",6,2,"NO",512530.400388587,28.2053559732344
12449.6525892715,19161999999.9962,13726088.487899,"r00069",6,2,"NO",490710.498881268,27.971866343174
12755.617467107,20245999999.9982,14093798.5339296,"r00070",6,2,"NO",504399.38487105,27.9417440953713
12719.3525272145,20007999999.9967,14292422.8880892,"r00071",6,2,"NO",501425.910032636,28.5035587553881
12729.8233644291,20023999999.998,14356807.2233395,"r00072",6,2,"NO",501626.360134615,28.6205199014796
12460.1366309342,19717999999.9914,13685687.8654081,"r00073",6,2,"NO",497778.761875018,27.493515018313
12415.0223678338,20153999999.9969,13852709.2098575,"r00074",6,2,"NO",503252.057483877,27.5263836557714
11689.3607864073,19131999999.9991,13580930.5175288,"r00075",6,2,"NO",490326.220585752,27.6977447816369
12465.030680057,18953999999.9996,13735479.3567159,"r00076",6,2,"NO",488039.945726329,28.1441703225213
11932.6750242396,20309999999.9985,14410988.373606,"r00077",6,2,"NO",505195.988877204,28.5255399704071
12653.7842999652,20197999999.9954,13936575.9642582,"r00078",6,2,"NO",503801.105267513,27.6628530952865
12487.7116449815,19527999999.9957,13668922.3460849,"r00079",6,2,"NO",495374.691881966,27.5930978511551
12057.5105777748,20405999999.996,13996120.6440533,"r00080",6,2,"NO",506388.545246201,27.6390940818943
12093.9308419702,20681999999.9957,13863751.3582906,"r00081",6,2,"NO",509801.605574288,27.1944050522814
12592.3338393682,20029999999.9963,14100133.9120336,"r00082",6,2,"NO",501701.508275157,28.1046273121834
11542.0496686458,19791999999.9968,14133852.8238198,"r00083",6,2,"NO",498711.948121716,28.3407142681295
12047.9444320112,19979999999.9963,14284456.4750648,"r00084",6,2,"NO",501074.929401631,28.5076255803156
13455.971073379,19981999999.9982,14221667.7005202,"r00085",6,2,"NO",501100.007599383,28.380896996294
13013.3369682279,19741999999.9989,14196158.8227109,"r00086",6,2,"NO",498081.608442497,28.5016723807617
11620.8720195144,21419999999.9937,14870612.8060921,"r00087",6,2,"NO",518817.558067857,28.6625087660336
12225.3767403161,22031999999.9954,15666010.1362308,"r00088",6,2,"NO",526177.039954713,29.7732682094589
12536.2690055558,19033999999.9971,13499187.6657381,"r00089",6,2,"NO",489068.807299828,27.6018168900769
11369.0047849806,21093999999.9941,14500317.9881041,"r00090",6,2,"NO",514854.369447534,28.1639213893896
12476.555597056,19845999999.9885,13953954.9526307,"r00091",6,2,"NO",499391.821331135,27.9418972369957
12890.1133236767,18353999999.9929,13287517.5331213,"r00092",6,2,"NO",480253.23138513,27.6677316564802
11215.74205784,18877999999.9982,13857419.750633,"r00093",6,2,"NO",487060.514164154,28.4511253687106
12232.6036609881,19337999999.9969,13862408.3999828,"r00094",6,2,"NO",492958.897820537,28.1208199330028
11416.1078792907,18883999999.9956,13361900.6657208,"r00095",6,2,"NO",487137.909304443,27.4294001975735
12384.6689516657,19579999999.9944,13777987.1684477,"r00096",6,2,"NO",496033.805933711,27.7763067831892
12815.515862022,20423999999.9937,14670016.5862931,"r00097",6,2,"NO",506611.837038568,28.9571137382963
13048.5846839689,20339999999.9952,13782451.8736392,"r00098",6,2,"NO",505568.964925662,27.2612696383881
12020.6907297964,19619999999.9937,14025027.5727218,"r00099",6,2,"NO",496540.221385587,28.2455015095961
13337.2213862897,19669999999.9951,14427512.7660629,"r00100",6,2,"NO",497172.515314738,29.0191278110566
8749.79681693899,17030000000.0003,13085452.8087258,"r00001",6,3,"NO",462607.059568422,28.286323215503
8537.11524593879,19015999999.9978,14740514.8265465,"r00002",6,3,"NO",488837.50224653,30.1542225357181
9062.31278590455,17217999999.9991,13271044.1595648,"r00003",6,3,"NO",465153.48997726,28.5304624076099
8431.99652471668,18806000000.0037,14762827.1658481,"r00004",6,3,"NO",486130.811380728,30.3680137531667
8232.28294959591,19139999999.9993,14555241.9080438,"r00005",6,3,"NO",490428.724239135,29.6786081007495
8454.00004748404,18222000000.0005,14124471.1882699,"r00006",6,3,"NO",478523.150260109,29.5167980495662
8765.65796837503,1.6226e+10,12515432.0706022,"r00007",6,3,"NO",451555.01280419,27.7162952812337
9071.57979432676,18285999999.9977,13998311.1736069,"r00008",6,3,"NO",479362.757266502,29.2019164221899
8416.85700120246,18571999999.9976,14616655.7622435,"r00009",6,3,"NO",483096.920969124,30.2561559136446
8655.1365292404,18713999999.9978,14320581.644709,"r00010",6,3,"NO",484940.264029591,29.5306096584201
8920.53621181801,17174000000.0023,13282105.1260983,"r00011",6,3,"NO",464558.768005765,28.5907963444864
8989.78952591068,17725999999.9982,13795519.0169642,"r00012",6,3,"NO",471965.555427627,29.2299276044937
8334.86933849734,17973999999.9983,13944663.4715307,"r00013",6,3,"NO",475255.663219778,29.3413935923624
8757.21366559919,17129999999.9985,13429383.5717654,"r00014",6,3,"NO",463963.283702443,28.9449274188218
